trajectory_id,overlap_group_id,overlap_group_index,overlap_group_member_index,keyframe_count,duration_sec,start_score,end_score,score_gain,score_change,score_drop,min_real_score_step,max_real_score_step,route_objective,path_xyz_length,net_xyz_distance,path_to_net_ratio,target_distance_increase_step_count,target_distance_total_increase,planning_target_distance_total_increase,near_revisit_pair_count,minimum_nonadjacent_distance,maximum_pairwise_route_overlap_fraction,nearest_selected_start_distance,total_yaw_change,total_pitch_change,max_control_turn_deg,physical_geometry_signature,real_node_path_signature
scene_1_1_true_gain2_no_backtrack_balanced_03366,,,,9,11.588815,4.480058,7.127104,2.647047,2.647047,,0.171745,0.449242,31.408747,25.392699,20.813638,1.220003,0,0.0,0.0,0,1.59682,,,135.0,45.0,96.23172,e0078798c6a46060c3b44fb5b32c582c46076e51,e73cda6ee9b0eb8a020d9f6f13864ebcdef5482c
scene_1_1_true_gain2_no_backtrack_balanced_03367,,,,10,11.464506,4.574344,7.127104,2.552761,2.552761,,0.058813,0.44645,31.749413,23.424413,15.682778,1.493639,1,0.124836,0.124836,0,1.680727,,,225.0,45.0,90.0,78609754b394899cea029ced4f605e55ea729b97,a178a451a3795e6c03da16d3457e45b7f996769d
scene_1_1_true_gain2_no_backtrack_balanced_03368,,,,8,11.404408,4.529285,7.127104,2.597819,2.597819,,0.206813,0.449242,28.256078,22.399698,17.248006,1.298683,1,0.048765,0.048765,0,2.270838,,,132.0,45.0,96.23172,eb5a0d3ce9593fdc4eba36a7d875c50ae726e699,e2e20d5700bd14a6aad08ca85261415ac05693a7
scene_1_1_true_gain2_no_backtrack_balanced_03369,,,,9,15.335037,4.619472,7.127104,2.507633,2.507633,,0.107325,0.449242,38.650349,33.737081,31.645954,1.066079,0,0.0,0.0,0,2.613462,,,195.0,45.0,96.23172,6963720a3f8128bd153fd504281df0ba3fcee091,576ce1684d4bd0f04d3ada9d7c7769a21bb946b8
scene_1_1_true_gain2_no_backtrack_balanced_03370,,,,11,14.744558,3.481482,7.127104,3.645622,3.645622,,0.171745,0.449242,38.853014,28.827833,20.728331,1.390746,2,0.085914,0.085914,0,1.59682,,,255.0,135.0,96.23172,bc34923fe9f9dc0afa045e8f1e3cf492cb9a699d,658db4d704a2817864c96016fb9519a250e3abe6
scene_1_1_true_gain2_no_backtrack_balanced_03371,,,,8,17.413699,4.794021,7.127104,2.333084,2.333084,,0.181757,0.428696,41.498009,38.310138,37.068651,1.033492,0,0.0,0.0,0,7.482187,,,171.0,45.0,24.133488,570ca8dc00408bc16a17d6cf967cad0b09174b67,cb6e9d19cd16f2d4c143a3f92184e928ee75c18e
scene_1_1_true_gain2_no_backtrack_balanced_03372,,,,7,12.850155,5.094085,7.127104,2.033019,2.033019,,0.082858,0.449242,31.055078,28.270341,26.501901,1.066729,0,0.0,0.0,0,5.323754,,,90.0,0.0,97.055393,ec08debfd9c6bdba8f276e62a6a54908dd333ae6,66eae01f8ea9b96879d36bef54f4a50af63f72cb
scene_1_1_true_gain2_no_backtrack_balanced_03373,,,,11,15.739494,4.001721,7.127104,3.125383,3.125383,,0.114097,0.449242,41.170713,34.524192,31.060567,1.111512,0,0.0,0.0,0,1.59682,,,225.0,45.0,96.23172,1219dabfd551d7edacb590c4d089680cda92b574,579885a46130e54d71cbf7ad8515d988b410f223
scene_1_1_true_gain2_no_backtrack_balanced_03374,,,,10,12.945576,3.961522,7.127104,3.165582,3.165582,,0.171745,0.449242,33.58153,26.682834,22.017652,1.211884,0,0.0,0.0,0,1.59682,,,165.0,45.0,97.56467,47d35d0130e6ad2462907ba3c1998bc4021ccd18,f06769f78e2cbc1588ccc4b89fb754e5f9e62d7b
scene_1_1_true_gain2_no_backtrack_balanced_03375,,,,8,17.913608,4.824689,7.127104,2.302415,2.302415,,0.115945,0.407516,43.206243,39.409937,36.490536,1.080004,0,0.0,0.0,0,9.395372,,,213.0,45.0,39.287602,96d190001901b64b44f2332987b4ab3f2c866717,a452c43640467402b268a6f0eeda12707a66f890
scene_1_1_true_gain2_no_backtrack_balanced_03376,,,,9,13.307006,4.628321,7.127104,2.498783,2.498783,,0.156878,0.449242,33.297586,29.172719,25.893663,1.126635,0,0.0,0.0,0,2.613462,,,135.0,0.0,96.23172,111e8ad2b388e64855ee68660bece107d19d3feb,941e095e8b622c6726b32bffba19c218aa2f5e15
scene_1_1_true_gain2_no_backtrack_balanced_03377,,,,8,10.953974,4.780795,7.127104,2.346309,2.346309,,0.098701,0.449242,27.23613,24.098743,21.4839,1.121712,0,0.0,0.0,0,1.716606,,,45.0,0.0,99.570974,36f0b75215c33b204d507e4372679c8d66c53d78,9fbdcb56eb48972a72f70bcf3ef8bf264a9872cb
scene_1_1_true_gain2_no_backtrack_balanced_03378,,,,8,13.584153,4.567487,7.127104,2.559617,2.559617,,0.159544,0.449242,35.297687,29.885137,26.965856,1.108258,0,0.0,0.0,0,5.323754,,,165.0,45.0,97.055393,b42c7321ba2840ba725fd2fd415c333d55d2adb2,ca92b7652a598b43807e5ff78963e547c16a146f
scene_1_1_true_gain2_no_backtrack_balanced_03379,,,,9,15.656706,4.234364,7.127104,2.892741,2.892741,,0.287479,0.449242,37.208735,32.367254,26.165468,1.237022,0,0.0,0.0,0,3.765,,,105.0,45.0,97.055393,97beaf9eb6695e4ee1ac620169f9b47da796f1cb,cd2a800afff76efa0e05259290da20684e430c55
scene_1_1_true_gain2_no_backtrack_balanced_03380,,,,9,11.338564,4.47594,7.127104,2.651165,2.651165,,0.098701,0.449242,30.778463,24.94484,22.162534,1.125541,0,0.0,0.0,0,1.716606,,,135.0,45.0,99.570974,b98b0108602c263ab5097d84d5c8a5870fdeaa69,6755161132ce1b4ea1a1d5570093059de24f630e
scene_1_1_true_gain2_no_backtrack_balanced_03381,,,,7,11.818257,5.10876,7.127104,2.018344,2.018344,,0.194247,0.381795,28.939855,25.797165,20.928947,1.232607,1,0.100826,0.100826,0,3.640322,,,180.0,0.0,78.219881,fefee1351fe682d5f69d96ee81366890ab8d1312,4f2e642a0d4b8747dd50c0f0491ede30fc47855e
scene_1_1_true_gain2_no_backtrack_balanced_03382,,,,9,17.693131,4.418769,7.127104,2.708335,2.708335,,0.078369,0.449242,43.174812,38.924888,36.34457,1.070996,0,0.0,0.0,0,5.1725,,,105.0,45.0,97.259537,8ad618a6b9227f71b96fb03663cb5b0ecf604313,a44eeb2c3c0a51141f71e763eb0be9af8906b077
scene_1_1_true_gain2_no_backtrack_balanced_03383,,,,9,17.58315,4.531683,7.127104,2.595421,2.595421,,0.201202,0.381795,42.985653,38.682929,36.256404,1.066927,0,0.0,0.0,0,4.138,,,255.0,45.0,27.589807,9f0d890bd5ecbdc6b91b7a198490dd6e3f60a43b,3dfdae182cdde538747c25b5e3da679eca6f9a8d
scene_1_1_true_gain2_no_backtrack_balanced_03384,,,,10,14.096548,3.860244,7.127104,3.26686,3.26686,,0.171745,0.449242,36.648684,30.909712,26.966325,1.146234,0,0.0,0.0,0,1.59682,,,105.0,45.0,96.23172,e97f51d12a7442444c6aca0a95a70bb04b0104f9,ff1f76c0435fb41a06023693583d2e146008402a
scene_1_1_true_gain2_no_backtrack_balanced_03385,,,,9,16.162472,4.304276,7.127104,2.822828,2.822828,,0.109108,0.449242,39.639768,35.557439,32.035496,1.109939,0,0.0,0.0,0,2.613462,,,72.0,45.0,96.23172,0df176b202a6baa29ebc85e68b468fc69fb58b16,af5643b96ac8cffea25bd18d495487e257d57cb9
scene_1_1_true_gain2_no_backtrack_balanced_03386,,,,10,15.625066,3.791366,7.127104,3.335738,3.335738,,0.171745,0.449242,41.114177,34.27245,31.035,1.104316,0,0.0,0.0,0,1.59682,,,315.0,45.0,96.23172,5d23223127058764dd1b3dfb79e1cda8f018061b,528dceee44d2e9bb93d80fa159a463f8c6fac86d
scene_1_1_true_gain2_no_backtrack_balanced_03387,,,,9,17.434782,4.106172,7.127104,3.020932,3.020932,,0.186818,0.449242,42.448183,38.356521,36.666946,1.046079,0,0.0,0.0,0,5.323754,,,165.0,45.0,97.055393,b012e7f0931384eaea9d8b5a6fc795ce247ef249,015991afb88a0ad7b2d032635d996501bc7f6308
scene_1_1_true_gain2_no_backtrack_balanced_03388,,,,8,10.086212,5.103962,7.127104,2.023142,2.023142,,0.098701,0.449242,24.544025,21.855408,20.728331,1.054374,0,0.0,0.0,0,1.716515,,,45.0,0.0,99.570974,f38b38c6128814cece5f84adfeec97c7cc3dacda,0f959d71732c1bdb5ebe2db54da60254bfc3ce76
scene_1_1_true_gain2_no_backtrack_balanced_03389,,,,8,10.952519,4.654574,7.127104,2.47253,2.47253,,0.245043,0.4347,27.274217,23.298881,17.293967,1.347226,0,0.0,0.0,0,2.265261,,,90.0,0.0,90.0,209a989e30af225cd0b11a5a933a01f751c2f15b,6ba48bcf83b6d441c215d9838570b7cdfd771ab6
scene_1_1_true_gain2_no_backtrack_balanced_03390,,,,8,11.201453,4.791602,7.127104,2.335503,2.335503,,0.188903,0.449242,29.35328,24.643198,21.484489,1.147023,0,0.0,0.0,0,2.613462,,,135.0,0.0,96.23172,a442c4c55ecda69231aa05d2ecd0c4a7cd909a33,62e49e27b5ce766f0f5c252b04a28caf32869c11
scene_1_1_true_gain2_no_backtrack_balanced_03391,,,,10,10.008151,4.328427,7.127104,2.798677,2.798677,,0.171745,0.449242,25.544501,19.225239,13.043037,1.473985,1,0.061889,0.061889,0,1.59682,,,195.0,45.0,96.23172,44d2f9c26dd7be779f954fd4b9d58243e9b53f57,7e79b8cdafe806dd503758f3017623a1566e023f
scene_1_1_true_gain2_no_backtrack_balanced_03392,,,,8,17.699595,4.798881,7.127104,2.328224,2.328224,,0.182046,0.423599,41.758379,38.93911,36.982211,1.052915,0,0.0,0.0,0,9.648125,,,123.0,45.0,31.369447,21711288fd070c077f5f0cdf11d0b02266a6faa1,7e03dadcf2c1c44ee808cfb19143ad150474ccdb
scene_1_1_true_gain2_no_backtrack_balanced_03393,,,,8,16.571233,4.220814,7.127104,2.906291,2.906291,,0.363378,0.449242,39.939748,36.456713,31.287922,1.165201,0,0.0,0.0,0,5.323754,,,45.0,45.0,97.055393,280e2a02e99952e9973c43110a65db92e2159e5a,41f32659a3b8005c80595ce4afbb3a0c63f0ab7b
scene_1_1_true_gain2_no_backtrack_balanced_03394,,,,9,18.187646,4.191747,7.127104,2.935357,2.935357,,0.181926,0.449018,43.308304,39.562322,36.64529,1.079602,0,0.0,0.0,0,3.1035,,,195.0,45.0,36.050419,12822c999f19a14030a5051df37eedc3fb255747,be0ef6910dc39c7c08d69c8ee2f354b011cc6b3a
scene_1_1_true_gain2_no_backtrack_balanced_03395,,,,11,13.466609,3.604599,7.127104,3.522506,3.522506,,0.171745,0.449242,37.005319,26.823846,21.4839,1.248556,1,0.048001,0.048001,0,2.42247,,,255.0,90.0,96.23172,623954068efc2a25c8b5f35696382eea568aa8ef,4680184ab549331a4629ff794982257d49f208d6
scene_1_1_true_gain2_no_backtrack_balanced_03396,,,,9,17.351322,4.701005,7.127104,2.426099,2.426099,,0.078369,0.449242,41.074102,38.172908,36.2075,1.054282,0,0.0,0.0,0,5.1725,,,90.0,0.0,97.259537,9eca987e3e36116ffd39b5fa0213ed5640863d93,960352205a15a2eae67585cc8615c8aa18a6b60f
scene_1_1_true_gain2_no_backtrack_balanced_03397,,,,11,11.693376,4.118887,7.127104,3.008217,3.008217,,0.171745,0.449242,30.855602,23.545233,17.293967,1.361471,1,0.050425,0.050425,0,1.59682,,,135.0,45.0,96.23172,c9c2a37eaa3a34f91308bf26f8639c27ea5f0601,620842f6afbf782c884df35287a90d6711caf220
scene_1_1_true_gain2_no_backtrack_balanced_03398,,,,7,9.179924,5.123621,7.127104,2.003483,2.003483,,0.161617,0.449242,23.461369,20.195834,17.432573,1.158511,0,0.0,0.0,0,2.613462,,,72.0,0.0,96.23172,2e4f269f7d9f48d061303f8c86d68427545c4934,eafab08213a3012e3e1e08514815dfe266c7ea8a
scene_1_1_true_gain2_no_backtrack_balanced_03399,,,,9,12.322316,4.31776,7.127104,2.809345,2.809345,,0.098701,0.449242,31.920552,26.516596,22.054249,1.202335,0,0.0,0.0,0,1.716606,,,105.0,45.0,99.570974,dcaf7064a61f64b37eaa050f0f8b0f5f3c8e84d6,330d6cc56adef4ed4f95dddeb4fbd9eb0d039d3e
scene_1_1_true_gain2_no_backtrack_balanced_03400,,,,8,17.63293,4.818903,7.127104,2.308201,2.308201,,0.115945,0.397624,42.564658,38.792446,36.42487,1.064999,0,0.0,0.0,0,10.345,,,195.0,45.0,36.050419,0f7037edfc700f4875b95af77dbd71552c2660c3,e0ba1f824689f6a8d25a55dfff080f5f2f1c7b7a
scene_1_1_true_gain2_no_backtrack_balanced_03401,,,,8,15.862226,4.62389,7.127104,2.503214,2.503214,,0.229189,0.446669,39.397056,34.896897,31.544659,1.10627,1,0.025555,0.025555,0,6.058008,,,195.0,45.0,77.106714,cb78a59760d4e86f12371812f837fdf201259075,5f7ec71a003baca3e0f46a110dcbb2eb17994915
scene_1_1_true_gain2_no_backtrack_balanced_03402,,,,11,13.522371,3.790058,7.127104,3.337047,3.337047,,0.169746,0.449242,35.07747,27.606523,21.44692,1.287202,2,0.148711,0.148711,0,2.265261,,,255.0,45.0,96.23172,40e18cca2ebce77ff72c576957ae443aeb39bcd5,a6d10ca9bfe25dde29b6048c1fdfc4b657a99ef3
scene_1_1_true_gain2_no_backtrack_balanced_03403,,,,9,12.960392,4.501714,7.127104,2.625391,2.625391,,0.171745,0.449242,34.490721,28.410169,27.054957,1.050091,0,0.0,0.0,0,1.59682,,,195.0,135.0,96.23172,d756d2b63f3c9ae3af20b3fb99239e609702ccd3,371b049e286b0e8ca331e60ec7fe504ed8588206
scene_1_1_true_gain2_no_backtrack_balanced_03404,,,,11,15.4086,3.905654,7.127104,3.22145,3.22145,,0.072887,0.449242,40.280656,33.796227,31.364747,1.077523,0,0.0,0.0,0,1.59682,,,225.0,45.0,96.23172,e3263df35506aa1d943bff87dfe86c3994648051,b8fbc72c3f3861df327ccad941786b207f081711
scene_1_1_true_gain2_no_backtrack_balanced_03405,,,,10,15.620966,4.043573,7.127104,3.083531,3.083531,,0.171745,0.449242,40.542614,34.263431,31.262541,1.09599,0,0.0,0.0,0,1.59682,,,255.0,45.0,96.23172,0f836a15ff474785117940b4a73680b9779d1fd3,5cbbf804f84c92b3dd1c5e224e8d60b2f5c52e6d
scene_1_1_true_gain2_no_backtrack_balanced_03406,,,,8,17.786059,4.728579,7.127104,2.398526,2.398526,,0.138579,0.425301,41.21596,39.129329,36.229417,1.080043,0,0.0,0.0,0,10.422664,,,90.0,0.0,36.050419,c6356ff78561bc239e58bcd58be55c202f3c0e9b,f5ded8614b570d3375df5fb1a8d429df350f8505
scene_1_1_true_gain2_no_backtrack_balanced_03407,,,,9,13.204098,4.259858,7.127104,2.867246,2.867246,,0.171745,0.449242,34.568867,28.946321,26.165952,1.106259,0,0.0,0.0,0,1.59682,,,195.0,45.0,96.23172,cf2b3d7ce1d5f43edcac26f0a953d87ddd5fbabb,e671f2027d6c056bc4056832c8af7a0d5c50e07c
scene_1_1_true_gain2_no_backtrack_balanced_03408,,,,11,16.999226,3.967251,7.127104,3.159853,3.159853,,0.105634,0.449242,41.12843,34.717828,31.960284,1.08628,0,0.0,0.0,0,1.59682,,,255.0,45.0,96.23172,efa6309bf81b36367085eb3e0980a8bacd9b9604,f9017dafe751a1688282b43b9ac56894f615f5da
scene_1_1_true_gain2_no_backtrack_balanced_03409,,,,12,14.862009,3.389319,7.127104,3.737785,3.737785,,0.171745,0.449242,37.421739,28.486227,22.053675,1.291677,1,0.050425,0.050425,0,1.59682,,,255.0,45.0,96.23172,247cdbaed2cc9bafcf5f20a6ee015ef77023b6e2,2c940295d0044da330ee6f5dc8333c69260ff26a
scene_1_1_true_gain2_no_backtrack_balanced_03410,,,,9,15.982448,4.141943,7.127104,2.985161,2.985161,,0.296821,0.449242,40.578504,35.161387,31.569813,1.113766,0,0.0,0.0,0,2.613462,,,117.0,90.0,96.23172,d7a968e790b75cbcaa76f41d588b1e88af78d35a,690b3776e7791812cadc945e8a6f5445ac2b04f9
scene_1_1_true_gain2_no_backtrack_balanced_03411,,,,9,17.563458,3.799186,7.127104,3.327919,3.327919,,0.368868,0.449242,41.981202,38.639608,36.667291,1.05379,0,0.0,0.0,0,5.323754,,,105.0,45.0,97.055393,36561d8a3561d1726092e258d13eedd9c5d03351,831e9a9b36521f9ef4ddab1b9bc7f389f50a7ce9
scene_1_1_true_gain2_no_backtrack_balanced_03412,,,,9,13.783872,4.155443,7.127104,2.971662,2.971662,,0.171745,0.449242,36.565073,30.221823,26.502378,1.140344,0,0.0,0.0,0,2.613462,,,255.0,45.0,96.23172,9a3ae92af1f6b04f6a1517e7c90d6e5db5b0398e,43db9d9aa12003152c926e85fe69eeddcc738a05
scene_1_1_true_gain2_no_backtrack_balanced_03413,,,,8,15.440135,4.396557,7.127104,2.730547,2.730547,,0.289596,0.444459,36.38748,31.278296,25.985954,1.203662,0,0.0,0.0,0,5.649023,,,105.0,45.0,90.0,b58c1c5243ab17691bb0e0304363a345d9e4d427,57e21189fba86b5159cc840154846ce6663f6c0e
scene_1_1_true_gain2_no_backtrack_balanced_03414,,,,10,17.556516,4.254274,7.127104,2.87283,2.87283,,0.078369,0.449242,43.063052,38.624336,36.295784,1.064155,0,0.0,0.0,0,5.1725,,,105.0,45.0,97.259537,2a7f277bd62580e7b6c4c687c3542697b09a2be8,597deb285758f33b95eddf065d08a4122d66b731
scene_1_1_true_gain2_no_backtrack_balanced_03415,,,,9,15.738998,4.055843,7.127104,3.071261,3.071261,,0.282565,0.449242,40.040537,34.625796,31.288326,1.106668,0,0.0,0.0,0,5.323754,,,165.0,45.0,97.055393,c8367386e44ac4fc67f9ac12558a6ea9b6669468,2c1c4063b1c275d32af6d8c66cd6573c12e2b8f6
scene_1_1_true_gain2_no_backtrack_balanced_03416,,,,9,14.734746,4.347071,7.127104,2.780033,2.780033,,0.082858,0.449242,34.638769,29.726441,26.054052,1.140953,1,0.038173,0.038173,0,2.53,,,105.0,45.0,97.055393,9bf2c345bccd9c6d3bc7d5e422ea43fda75a8768,60f51d9a0e3f18c934941feb8970aad919a11a71
scene_1_1_true_gain2_no_backtrack_balanced_03417,,,,9,13.675111,4.436302,7.127104,2.690802,2.690802,,0.156878,0.449242,34.89717,29.98255,25.893175,1.157933,0,0.0,0.0,0,1.59682,,,135.0,45.0,96.23172,82ea700bce20fd8324f74d477e6cb7d6df0cbfb5,6f948dbd42f6f28d3e1170eb488c326b3a160086
scene_1_1_true_gain2_no_backtrack_balanced_03418,,,,10,12.423124,4.281096,7.127104,2.846008,2.846008,,0.126009,0.449242,31.07491,22.488179,16.018144,1.403919,1,0.148765,0.148765,0,1.59682,,,225.0,45.0,96.23172,fb9a7519276fa6b35265a2bc7b1f549b171e8dc5,a4c453cfbfadac8b2950c55cc649dceb4e07592a
scene_1_1_true_gain2_no_backtrack_balanced_03419,,,,9,17.581614,4.710803,7.127104,2.416301,2.416301,,0.082858,0.449242,42.601132,38.67955,36.424523,1.06191,0,0.0,0.0,0,5.323754,,,135.0,45.0,97.055393,134e2268d06e38cbf69776281778f671fecb03e2,48acc4829defdc41b694d01db11bacaade283370
scene_1_1_true_gain2_no_backtrack_balanced_03420,,,,8,17.386414,5.052079,7.127104,2.075026,2.075026,,0.08638,0.434224,40.339898,38.25011,36.229766,1.055765,0,0.0,0.0,0,10.345,,,135.0,0.0,36.050419,a874785970eb59712aa0c59b544aab0987e79238,a9389f1f1eb35a8713c20337f4d25904f2fe6a88
scene_1_1_true_gain2_no_backtrack_balanced_03421,,,,10,11.800705,4.266526,7.127104,2.860579,2.860579,,0.171745,0.449242,31.90956,25.858858,21.59563,1.197412,0,0.0,0.0,0,1.59682,,,105.0,45.0,97.56467,2d0a24cd553f5fe554fa96445730fe418b324e0c,ef41dfe8dd3a87cfab759aa91efa9f7e05949ac7
scene_1_1_true_gain2_no_backtrack_balanced_03422,,,,10,13.5257,4.075881,7.127104,3.051223,3.051223,,0.171745,0.449242,36.647019,29.653845,25.962003,1.142202,0,0.0,0.0,0,1.59682,,,225.0,45.0,96.23172,aee70912ba44d0fd825ff51a6e48411c53241a56,949b0305c052e3e739d533986e79f8b7388336ce
scene_1_1_true_gain2_no_backtrack_balanced_03423,,,,10,13.565526,4.021971,7.127104,3.105133,3.105133,,0.171745,0.449242,35.790954,29.741463,26.471932,1.123509,0,0.0,0.0,0,1.59682,,,195.0,45.0,96.23172,4ae2e72c6be645e867e0ad950e9760cfc99650a7,9db3e7f24a3e1d4b48ee34a7cc1798b779f40358
scene_1_1_true_gain2_no_backtrack_balanced_03424,,,,10,17.193999,4.281162,7.127104,2.845942,2.845942,,0.127592,0.449242,42.650219,37.826797,36.278641,1.042674,0,0.0,0.0,0,2.613462,,,195.0,45.0,96.23172,7f362e0577e6ee744ec794e7859fded5c97f3b87,87c0582c118f0c659b11feeb7423b9ea4c7dc919
scene_1_1_true_gain2_no_backtrack_balanced_03425,,,,8,12.915864,4.892344,7.127104,2.23476,2.23476,,0.171745,0.449242,33.005693,28.312207,25.8625,1.09472,0,0.0,0.0,0,2.613462,,,135.0,45.0,96.23172,3954ed7cc81c328183b3bd3bc06717e7574b37e8,574fc1071146f212d96abfcfa9dcdbd1d87b75f1
scene_1_1_true_gain2_no_backtrack_balanced_03426,,,,7,13.127231,5.122177,7.127104,2.004927,2.004927,,0.078369,0.449242,32.539975,28.879908,26.592557,1.086015,0,0.0,0.0,0,5.1725,,,105.0,45.0,97.259537,dfe833330052cd7a30468ff212357394d1fc7cec,bf29d020a749dc24ffaf746eb8e955de211af61f
scene_1_1_true_gain2_no_backtrack_balanced_03427,,,,9,15.619069,4.460821,7.127104,2.666283,2.666283,,0.078369,0.449242,39.227143,33.156952,31.137953,1.06484,0,0.0,0.0,0,5.1725,,,255.0,45.0,97.259537,db4bedfeee2def43744a12cfd6f12e3e618f3640,5639bd0a288a79cb9d9639965715db759515c05b
scene_1_1_true_gain2_no_backtrack_balanced_03428,,,,11,16.236556,3.709286,7.127104,3.417819,3.417819,,0.171745,0.449242,41.298553,35.61773,31.194806,1.141784,0,0.0,0.0,0,1.59682,,,105.0,45.0,96.23172,9e6c25970600951f05e6cbc485b78f0241db9038,fdac1411c58f3f8c0b2885316495ae2bed30d603
scene_1_1_true_gain2_no_backtrack_balanced_03429,,,,9,13.212072,4.726796,7.127104,2.400308,2.400308,,0.065764,0.449242,34.326581,28.963865,26.257285,1.103079,0,0.0,0.0,0,2.613462,,,195.0,45.0,96.23172,84ea6a432c6df17427a714bf6e428cc8c8ce598e,70a661e7c6b3af65c478f99455d9cac4b20f66a1
scene_1_1_true_gain2_no_backtrack_balanced_03430,,,,8,10.894733,4.870776,7.127104,2.256328,2.256328,,0.171935,0.449242,25.93225,21.268412,16.705926,1.273106,0,0.0,0.0,0,2.613462,,,72.0,45.0,96.23172,3ffba54c2bf8d6f25328b21d7a595f6235df6fa3,b56cc99feb37866047bf0c1da6a34ed4f1c42a96
scene_1_1_true_gain2_no_backtrack_balanced_03431,,,,9,17.699782,3.913694,7.127104,3.213411,3.213411,,0.338325,0.449242,43.24786,38.939521,37.004011,1.052305,0,0.0,0.0,0,5.323754,,,165.0,45.0,97.055393,d3dabd8a3dfc17af8e060d08ffab1c7cf6755227,70f585505682ea766ac42eb7b61a131be43b4bd1
scene_1_1_true_gain2_no_backtrack_balanced_03432,,,,9,17.844773,4.523354,7.127104,2.603751,2.603751,,0.107812,0.449242,42.966386,39.258501,37.003669,1.060935,0,0.0,0.0,0,5.323754,,,105.0,45.0,97.055393,505e7c9a0aba6003ea89da506a87866ca5dc9e06,33139e6ec8e169a3db45b9be89c4e6835623307e
scene_1_1_true_gain2_no_backtrack_balanced_03433,,,,8,13.519439,4.436208,7.127104,2.690896,2.690896,,0.270452,0.449242,35.105284,29.742767,26.936403,1.104185,0,0.0,0.0,0,5.323754,,,165.0,45.0,97.055393,24b0cc22b04284eb1fa91c798844f7f74cf6ff3c,9880b143d5a6c6dbfe857024a184b48b25854709
scene_1_1_true_gain2_no_backtrack_balanced_03434,,,,8,12.741261,4.949009,7.127104,2.178095,2.178095,,0.122502,0.449242,29.980033,25.330774,20.844112,1.215248,0,0.0,0.0,0,3.79,,,195.0,45.0,97.055393,b264277e796aeeb162dec71310910e0fa61d20e9,d497e48cd76a619e7037170312f3f2ff83317caa
scene_1_1_true_gain2_no_backtrack_balanced_03435,,,,9,17.48419,4.465469,7.127104,2.661635,2.661635,,0.07509,0.449242,42.419331,38.465218,36.402724,1.056658,0,0.0,0.0,0,5.323754,,,165.0,45.0,97.055393,f74b3e4f200458efa65ca3ecf25d4b419860fb30,3b9234643c9b7654db45e03784dee1ec47753c2e
scene_1_1_true_gain2_no_backtrack_balanced_03436,,,,9,12.889921,4.3187,7.127104,2.808404,2.808404,,0.171745,0.449242,31.808606,25.677357,20.813638,1.233679,0,0.0,0.0,0,1.59682,,,195.0,45.0,96.23172,fed93e08f4646d825260e18702b834b63a2e260e,2bbf54fbb287945852fd51d90217fef2095a0b6b
scene_1_1_true_gain2_no_backtrack_balanced_03437,,,,8,9.688579,4.980755,7.127104,2.146349,2.146349,,0.140457,0.449242,27.440572,21.21218,15.682778,1.352578,0,0.0,0.0,0,1.59682,,,195.0,45.0,96.23172,20bd9b091dd7034a7499b7501a7158a702e74d47,b2dd5cfa94d3a445fdebb585fd91cae3d7ccd4ef
scene_1_1_true_gain2_no_backtrack_balanced_03438,,,,7,8.911392,4.911849,7.127104,2.215255,2.215255,,0.171745,0.449242,23.245527,19.502369,17.248006,1.130703,0,0.0,0.0,0,1.59682,,,135.0,0.0,96.23172,a872e2ccd6c8c573e8faf6b4e5b4ef704efa4001,82052194dde5e518a855f8b8e21df4758dbcd7b9
scene_1_1_true_gain2_no_backtrack_balanced_03439,,,,8,15.825072,4.272292,7.127104,2.854812,2.854812,,0.371652,0.449242,38.585974,34.815158,31.645954,1.100146,0,0.0,0.0,0,5.323754,,,105.0,45.0,97.055393,bc6d8464ee508c1df84043fe5292f1892fb13ee3,7e43f96baee19dd5b452dd13c982498b3993d2b4
scene_1_1_true_gain2_no_backtrack_balanced_03440,,,,9,11.762855,4.410664,7.127104,2.716441,2.716441,,0.171745,0.449242,31.190223,25.775588,20.728331,1.243496,0,0.0,0.0,0,1.59682,,,105.0,45.0,96.23172,fcbd49a1be3c0f50644d0005422db70aaaf6f664,8fbbf9bbc459c5e081ad6104239689447ea62a97
scene_1_1_true_gain2_no_backtrack_balanced_03441,,,,8,17.47511,4.984494,7.127104,2.14261,2.14261,,0.2491,0.381795,40.264393,38.445241,37.068651,1.037136,0,0.0,0.0,0,9.830062,,,108.0,0.0,23.73158,338844a4721d04a6c27935b1a36e0196784b8548,a2a77828fb926aec696e5f000015e5946cea403a
scene_1_1_true_gain2_no_backtrack_balanced_03442,,,,9,13.422316,4.352482,7.127104,2.774622,2.774622,,0.171745,0.449242,34.963286,29.426401,26.501901,1.110351,0,0.0,0.0,0,2.613462,,,195.0,45.0,96.23172,4deba8cb758dd2863a431b6982ae70bad0a4863f,ceee4b0c1e13a32ed43121db22f7d2989ba77abf
scene_1_1_true_gain2_no_backtrack_balanced_03443,,,,9,16.513081,3.958911,7.127104,3.168193,3.168193,,0.328382,0.449242,41.593172,36.328778,31.060567,1.169611,0,0.0,0.0,0,2.613462,,,192.0,45.0,96.23172,70d71cf59ce7c2c1228becc12da749d6f768ea12,34dcfe2a66f8f0f40f2c550e7f95f68db3990ab7
