trajectory_id,num_keyframes,duration_sec,start_raw_score,end_raw_score,endpoint_node_id,endpoint_dataset_id,endpoint_sample_index,endpoint_point_index,path_xyz_length,net_xyz_distance,max_xyz_step,mean_xyz_step,total_yaw_change,max_yaw_step,total_pitch_change,max_pitch_step,max_abs_score_step,physical_path_signature
scene_1_1_traj_00083,80,15.8,7.127104,3.913475,scene_1|scene_1.1_y01_medium_dense_y01_0p60|213|10,scene_1.1_y01_medium_dense_y01_0p60,213,10,36.229417,36.229417,0.4586,0.4586,135.0,1.708861,45.0,0.569621,0.126022,2630d21ab101be2606a45e67035e0d97ef4200f6
scene_1_1_traj_00084,80,15.8,7.127104,2.907124,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5719|50,scene_1.1_y03_medium_dense_y03_3p13,5719,50,46.721766,46.721766,0.591416,0.591415,135.0,1.708861,90.0,1.139241,0.165487,747b30a32fa8e21ed56354884d97f6184233257b
scene_1_1_traj_00085,80,15.8,7.127104,3.146342,scene_1|scene_1.1_y01_medium_dense_y01_0p60|172|8,scene_1.1_y01_medium_dense_y01_0p60,172,8,46.569549,46.569549,0.589489,0.589488,45.0,0.569621,45.0,0.569621,0.156106,6ffea3012b7e7fbea0dbf4c40fcdc396460fd0e2
scene_1_1_traj_00086,80,15.8,7.127104,3.630763,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3410|50,scene_1.1_y02_medium_dense_y02_1p86,3410,50,46.704502,46.704502,0.591197,0.591196,135.0,1.708861,90.0,1.139241,0.137109,c342812b4a40c525cb97fe51b3ce7a3ac3ea3039
scene_1_1_traj_00087,80,15.8,7.127104,3.318013,scene_1|scene_1.1_y03_medium_dense_y03_3p13|4796|8,scene_1.1_y03_medium_dense_y03_3p13,4796,8,46.56982,46.56982,0.589492,0.589491,135.0,1.708861,90.0,1.139241,0.149374,e820c5863c2e922f8a743badcefe223f20e623b4
scene_1_1_traj_00088,80,15.8,7.127104,3.918136,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2485|8,scene_1.1_y02_medium_dense_y02_1p86,2485,8,46.5525,46.5525,0.589273,0.589272,135.0,1.708861,90.0,1.139241,0.12584,7c0cbc492b82346c20e9e5462ba096beb94e13ef
scene_1_1_traj_00089,80,15.8,7.127104,5.762426,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1084|50,scene_1.1_y01_medium_dense_y01_0p60,1084,50,46.721495,46.721495,0.591412,0.591411,90.0,1.139241,0.0,0.0,0.053516,edc35ff569174be0f21dcd526d68992406dab69b
scene_1_1_traj_00090,80,15.8,7.127104,3.808437,scene_1|scene_1.1_y01_medium_dense_y01_0p60|165|8,scene_1.1_y01_medium_dense_y01_0p60,165,8,46.569549,46.569549,0.589489,0.589488,15.0,0.189874,45.0,0.569621,0.130142,2cd342221e5813cb8c5b363513b66dfcbcf5c4bd
scene_1_1_traj_00091,80,15.8,7.127104,3.784042,scene_1|scene_1.1_y01_medium_dense_y01_0p60|156|8,scene_1.1_y01_medium_dense_y01_0p60,156,8,46.569549,46.569549,0.589489,0.589488,90.0,1.139241,0.0,0.0,0.131098,250aa7d8626b32c19dd665b2868c53e288ca30c9
scene_1_1_traj_00092,80,15.8,7.127104,5.693018,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2141|98,scene_1.1_y01_medium_dense_y01_0p60,2141,98,17.293967,17.293967,0.218912,0.218911,135.0,1.708861,0.0,0.0,0.056238,5b5037ebb71bb5ec090ae5b124f5c08d90743f53
scene_1_1_traj_00093,80,15.8,7.127104,4.967888,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4314|92,scene_1.1_y02_medium_dense_y02_1p86,4314,92,47.157567,47.157567,0.596932,0.596931,90.0,1.139241,0.0,0.0,0.084674,118e61f6f0a534df2cd340ef51c7bb1b257463b7
scene_1_1_traj_00094,80,15.8,7.127104,3.181489,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2066|94,scene_1.1_y01_medium_dense_y01_0p60,2066,94,37.003669,37.003669,0.468401,0.468401,165.0,2.088608,45.0,0.569621,0.154727,6b0df41f2964467ad29435aa4a292e439dcbbb5a
scene_1_1_traj_00095,80,15.8,7.127104,5.421043,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6165|71,scene_1.1_y03_medium_dense_y03_3p13,6165,71,46.911005,46.911005,0.593811,0.59381,45.0,0.569621,0.0,0.0,0.066903,50963f7e374bab2e487ce5e5d56d1580c91d5b6a
scene_1_1_traj_00096,80,15.8,7.127104,3.455478,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4372|94,scene_1.1_y02_medium_dense_y02_1p86,4372,94,36.982211,36.982211,0.46813,0.468129,75.0,0.949368,45.0,0.569621,0.143983,bbda98bb32c477e194c9339a0cba7a058374baf6
scene_1_1_traj_00097,80,15.8,7.127104,3.909568,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2011|92,scene_1.1_y01_medium_dense_y01_0p60,2011,92,47.174397,47.174397,0.597145,0.597144,135.0,1.708861,45.0,0.569621,0.126176,e6ff2a97eaca4e6699df610cdf279992d62f2b04
scene_1_1_traj_00098,80,15.8,7.127104,5.180411,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8023|50,scene_1.1_y04_medium_dense_y04_4p39,8023,50,46.772977,46.772977,0.592064,0.592063,135.0,1.708861,45.0,0.569621,0.076339,a78f454e3df11b69c4ab8e5d54b973e093354d17
scene_1_1_traj_00099,80,15.8,7.127104,5.087512,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7089|8,scene_1.1_y04_medium_dense_y04_4p39,7089,8,46.621199,46.621199,0.590143,0.590142,45.0,0.569621,0.0,0.0,0.079983,efa83d1ce359c361f168528ad817fe47a3224bda
scene_1_1_traj_00100,80,15.8,7.127104,3.809388,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1098|50,scene_1.1_y01_medium_dense_y01_0p60,1098,50,46.721495,46.721495,0.591412,0.591411,165.0,2.088608,45.0,0.569621,0.130104,9846e259f24730389e9ea7d3dede8a6e3f01adf8
scene_1_1_traj_00101,80,15.8,7.127104,5.035346,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4316|92,scene_1.1_y02_medium_dense_y02_1p86,4316,92,47.157567,47.157567,0.596932,0.596931,0.0,0.0,0.0,0.0,0.082028,30afb1c278a378cf88c031e146b5c3fbbdd221ab
scene_1_1_traj_00102,80,15.8,7.127104,4.204554,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7603|31,scene_1.1_y04_medium_dense_y04_4p39,7603,31,36.34457,36.34457,0.460058,0.460058,105.0,1.329114,45.0,0.569621,0.114608,b0c2f65147632024d9c69f888ae26c2c9b169d5b
scene_1_1_traj_00103,80,15.8,7.127104,5.761955,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8940|92,scene_1.1_y04_medium_dense_y04_4p39,8940,92,47.225386,47.225386,0.597791,0.59779,180.0,2.278482,0.0,0.0,0.053534,7f62ccf67d4a661892cff607869cf8ddf096310a
scene_1_1_traj_00104,80,15.8,7.127104,4.678284,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7547|29,scene_1.1_y04_medium_dense_y04_4p39,7547,29,46.659189,46.659189,0.590624,0.590623,135.0,1.708861,0.0,0.0,0.09603,16df3169fa537679f09ce3d0c93e0498e91f78ff
scene_1_1_traj_00105,80,15.8,7.127104,3.768815,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3402|50,scene_1.1_y02_medium_dense_y02_1p86,3402,50,46.704502,46.704502,0.591197,0.591196,165.0,2.088608,45.0,0.569621,0.131695,3f454c570ff76e07b47b876f3a92d53e6eebfadd
scene_1_1_traj_00106,80,15.8,7.127104,5.474713,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8939|92,scene_1.1_y04_medium_dense_y04_4p39,8939,92,47.225386,47.225386,0.597791,0.59779,135.0,1.708861,0.0,0.0,0.064798,fecb8b50ef32c41a6b1aef7433f258533baadeb0
scene_1_1_traj_00107,80,15.8,7.127104,3.472863,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8976|93,scene_1.1_y04_medium_dense_y04_4p39,8976,93,42.135569,42.135569,0.533362,0.533362,135.0,1.708861,90.0,1.139241,0.143301,e1836588ff8b0071da109ba99dfaaf3384c3cf81
scene_1_1_traj_00108,80,15.8,7.127104,5.663034,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2929|29,scene_1.1_y02_medium_dense_y02_1p86,2929,29,46.590547,46.590547,0.589755,0.589754,45.0,0.569621,0.0,0.0,0.057413,7e0ca17179cafc2a153d7d59c077063700a713af
scene_1_1_traj_00109,80,15.8,7.127104,3.69814,scene_1|scene_1.1_y01_medium_dense_y01_0p60|163|8,scene_1.1_y01_medium_dense_y01_0p60,163,8,46.569549,46.569549,0.589489,0.589488,135.0,1.708861,45.0,0.569621,0.134467,bdf671bcbc7ae58d03ea890396c2e7307d19963e
scene_1_1_traj_00110,80,15.8,7.127104,5.635337,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2469|8,scene_1.1_y02_medium_dense_y02_1p86,2469,8,46.5525,46.5525,0.589273,0.589272,45.0,0.569621,0.0,0.0,0.0585,d253142f54f86117df892a0ba79858e8126e109c
scene_1_1_traj_00111,80,15.8,7.127104,4.429769,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2056|94,scene_1.1_y01_medium_dense_y01_0p60,2056,94,37.003669,37.003669,0.468401,0.468401,75.0,0.949368,45.0,0.569621,0.105776,033210399a8e2dc2896976aaca1a3ca8e33e391a
scene_1_1_traj_00112,80,15.8,7.127104,5.346951,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8977|94,scene_1.1_y04_medium_dense_y04_4p39,8977,94,37.068651,37.068651,0.469224,0.469223,135.0,1.708861,0.0,0.0,0.069809,0d5a915c52a21bcdbb250c7035e1b1dd0f88bc9d
scene_1_1_traj_00113,80,15.8,7.127104,3.066473,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6665|93,scene_1.1_y03_medium_dense_y03_3p13,6665,93,42.078714,42.078714,0.532643,0.532642,135.0,1.708861,90.0,1.139241,0.159238,db32a39ce578cedcef870203a72c134c0351ceab
scene_1_1_traj_00114,80,15.8,7.127104,4.135165,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3407|50,scene_1.1_y02_medium_dense_y02_1p86,3407,50,46.704502,46.704502,0.591197,0.591196,105.0,1.329114,45.0,0.569621,0.117329,dde7127c906220522d259546e924f624a02cb4bc
scene_1_1_traj_00115,80,15.8,7.127104,5.526654,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4313|92,scene_1.1_y02_medium_dense_y02_1p86,4313,92,47.157567,47.157567,0.596932,0.596931,135.0,1.708861,0.0,0.0,0.062762,9486462c37bcb4774a5f4acc8081c32a58b9e33b
scene_1_1_traj_00116,80,15.8,7.127104,4.463745,scene_1|scene_1.1_y03_medium_dense_y03_3p13|4787|8,scene_1.1_y03_medium_dense_y03_3p13,4787,8,46.56982,46.56982,0.589492,0.589491,105.0,1.329114,45.0,0.569621,0.104444,58793b96caf9a63cd5f6e5c95087a1ec02d713fc
scene_1_1_traj_00117,80,15.8,7.127104,3.087786,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4356|93,scene_1.1_y02_medium_dense_y02_1p86,4356,93,42.059545,42.059545,0.5324,0.532399,135.0,1.708861,90.0,1.139241,0.158402,32802dbc8f213e2a8e08e28a497c3bcac6ca2908
scene_1_1_traj_00118,80,15.8,7.127104,5.819301,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1086|50,scene_1.1_y01_medium_dense_y01_0p60,1086,50,46.721495,46.721495,0.591412,0.591411,180.0,2.278482,0.0,0.0,0.051285,4b67e8f99d80262ade3743577e3d9b47807cdbfa
scene_1_1_traj_00119,80,15.8,7.127104,5.816439,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6673|94,scene_1.1_y03_medium_dense_y03_3p13,6673,94,37.004011,37.004011,0.468406,0.468405,135.0,1.708861,0.0,0.0,0.051398,e7ea02abb8d4851b477db9030aa8821686dba4e5
scene_1_1_traj_00120,80,15.8,7.127104,3.775021,scene_1|scene_1.1_y03_medium_dense_y03_3p13|4784|8,scene_1.1_y03_medium_dense_y03_3p13,4784,8,46.56982,46.56982,0.589492,0.589491,75.0,0.949368,45.0,0.569621,0.131452,a0e07b2eff0b3c68c5b4882235faab320aefde00
scene_1_1_traj_00121,80,15.8,7.127104,3.416954,scene_1|scene_1.1_y01_medium_dense_y01_0p60|264|12,scene_1.1_y01_medium_dense_y01_0p60,264,12,25.893175,25.893175,0.327762,0.327762,135.0,1.708861,90.0,1.139241,0.145494,2c4d9d2cf130e50940f0180d85ab0388a71ba231
scene_1_1_traj_00122,80,15.8,7.127104,5.714662,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8956|93,scene_1.1_y04_medium_dense_y04_4p39,8956,93,42.135569,42.135569,0.533362,0.533362,90.0,1.139241,0.0,0.0,0.055389,0652d54de00b7b0c11956bdfb9c013c915a61cb6
scene_1_1_traj_00123,80,15.8,7.127104,5.757373,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7549|29,scene_1.1_y04_medium_dense_y04_4p39,7549,29,46.659189,46.659189,0.590624,0.590623,45.0,0.569621,0.0,0.0,0.053714,7231cc595504424bc7aef6b49af59716beff53e6
scene_1_1_traj_00124,80,15.8,7.127104,3.096982,scene_1|scene_1.1_y03_medium_dense_y03_3p13|4817|9,scene_1.1_y03_medium_dense_y03_3p13,4817,9,41.399484,41.399484,0.524045,0.524044,135.0,1.708861,90.0,1.139241,0.158041,8bf7194de9b1fa43f2c3c1d48f9fe9ac5f141145
scene_1_1_traj_00125,80,15.8,7.127104,3.403701,scene_1|scene_1.1_y01_medium_dense_y01_0p60|197|9,scene_1.1_y01_medium_dense_y01_0p60,197,9,41.399179,41.399179,0.524041,0.52404,135.0,1.708861,90.0,1.139241,0.146013,7bac91c98a951e8bb3dd06e7ec6215216d7af64e
scene_1_1_traj_00126,80,15.8,7.127104,4.996197,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2465|8,scene_1.1_y02_medium_dense_y02_1p86,2465,8,46.5525,46.5525,0.589273,0.589272,135.0,1.708861,0.0,0.0,0.083563,3d13530764ece7afb78c17b16f6b27950af5ef11
scene_1_1_traj_00127,80,15.8,7.127104,5.784208,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2471|8,scene_1.1_y02_medium_dense_y02_1p86,2471,8,46.5525,46.5525,0.589273,0.589272,135.0,1.708861,0.0,0.0,0.052662,b3b126c8d96e34066711fe746cb3b41678d06996
scene_1_1_traj_00128,80,15.8,7.127104,2.360554,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2508|9,scene_1.1_y02_medium_dense_y02_1p86,2508,9,41.38,41.38,0.523798,0.523797,135.0,1.708861,90.0,1.139241,0.18692,ace43af4b2ea4436dbfccd5c2411e9167deb5b17
scene_1_1_traj_00129,80,15.8,7.127104,3.524647,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2476|8,scene_1.1_y02_medium_dense_y02_1p86,2476,8,46.5525,46.5525,0.589273,0.589272,45.0,0.569621,45.0,0.569621,0.14127,0b880b4d1f9f0362def6625fbf18a52395b5a13a
scene_1_1_traj_00130,80,15.8,7.127104,3.191937,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8954|92,scene_1.1_y04_medium_dense_y04_4p39,8954,92,47.225386,47.225386,0.597791,0.59779,135.0,1.708861,90.0,1.139241,0.154318,10fa4e783d541f7fa0560915e8247d0a16fa4d08
scene_1_1_traj_00131,80,15.8,7.127104,3.656133,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3399|50,scene_1.1_y02_medium_dense_y02_1p86,3399,50,46.704502,46.704502,0.591197,0.591196,15.0,0.189874,45.0,0.569621,0.136114,d73a9a71d5129a99cca019ca883353892ae7c1fe
scene_1_1_traj_00132,80,15.8,7.127104,4.115932,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8044|51,scene_1.1_y04_medium_dense_y04_4p39,8044,51,41.627882,41.627882,0.526936,0.526935,165.0,2.088608,45.0,0.569621,0.118083,d755e1b1562ef8320ac565caf85634995111b145
scene_1_1_traj_00133,80,15.8,7.127104,5.373411,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4340|93,scene_1.1_y02_medium_dense_y02_1p86,4340,93,42.059545,42.059545,0.5324,0.532399,90.0,1.139241,0.0,0.0,0.068771,f679331c85ada9f4a6b17dfdc117bf1fbe653f35
scene_1_1_traj_00134,80,15.8,7.127104,4.602573,scene_1|scene_1.1_y03_medium_dense_y03_3p13|4791|8,scene_1.1_y03_medium_dense_y03_3p13,4791,8,46.56982,46.56982,0.589492,0.589491,15.0,0.189874,45.0,0.569621,0.098999,f0557db393e0fc90b3e88f1072bad87443be0b06
scene_1_1_traj_00135,80,15.8,7.127104,3.287388,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2039|93,scene_1.1_y01_medium_dense_y01_0p60,2039,93,42.078414,42.078414,0.532639,0.532638,135.0,1.708861,45.0,0.569621,0.150575,67c42977aaa2ce286afed61a2107a39f417a5662
scene_1_1_traj_00136,80,15.8,7.127104,3.824303,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8967|93,scene_1.1_y04_medium_dense_y04_4p39,8967,93,42.135569,42.135569,0.533362,0.533362,105.0,1.329114,45.0,0.569621,0.129519,ea6da4ba209c83e5500b161c6bd116b5e8af819c
scene_1_1_traj_00137,80,15.8,7.127104,3.689488,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6643|92,scene_1.1_y03_medium_dense_y03_3p13,6643,92,47.174665,47.174665,0.597149,0.597148,135.0,1.708861,90.0,1.139241,0.134806,53bf94a67e79909d6d6d676fa4d2b5dff335303f
scene_1_1_traj_00138,80,15.8,7.127104,4.114993,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2023|92,scene_1.1_y01_medium_dense_y01_0p60,2023,92,47.174397,47.174397,0.597145,0.597144,135.0,1.708861,90.0,1.139241,0.11812,fa364b19932a84c0ade3da8b1311553597e845c3
scene_1_1_traj_00139,80,15.8,7.127104,4.425435,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6202|72,scene_1.1_y03_medium_dense_y03_3p13,6202,72,41.78291,41.78291,0.528898,0.528898,165.0,2.088608,45.0,0.569621,0.105946,1248b366a59809ddf22a4865539c0cb15a59f07a
scene_1_1_traj_00140,80,15.8,7.127104,3.30568,scene_1|scene_1.1_y01_medium_dense_y01_0p60|215|10,scene_1.1_y01_medium_dense_y01_0p60,215,10,36.229417,36.229417,0.4586,0.4586,15.0,0.189874,45.0,0.569621,0.149857,378245b15f461a008ec80f014e88f9f443f4ffc6
scene_1_1_traj_00141,80,15.8,7.127104,3.178163,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4334|92,scene_1.1_y02_medium_dense_y02_1p86,4334,92,47.157567,47.157567,0.596932,0.596931,135.0,1.708861,90.0,1.139241,0.154858,028ea4f4ed5ec4101bbd7d4d86953d70f120f3e0
scene_1_1_traj_00142,80,15.8,7.127104,2.907978,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8029|50,scene_1.1_y04_medium_dense_y04_4p39,8029,50,46.772977,46.772977,0.592064,0.592063,135.0,1.708861,90.0,1.139241,0.165453,d76662bcdf0ebc12451abec16f0e96589b5d56cf
scene_1_1_traj_00143,80,15.8,7.127104,3.411067,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1583|72,scene_1.1_y01_medium_dense_y01_0p60,1583,72,41.782607,41.782607,0.528894,0.528894,135.0,1.708861,90.0,1.139241,0.145724,37dfd3b4e9305531ba30beb19fa62ae0c4f9dc9c
scene_1_1_traj_00144,80,15.8,7.127104,3.566981,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7590|30,scene_1.1_y04_medium_dense_y04_4p39,7590,30,41.499989,41.499989,0.525317,0.525316,135.0,1.708861,90.0,1.139241,0.13961,97088ba345397e4ec544446a1ec69aba51cd1ae4
scene_1_1_traj_00145,80,15.8,7.127104,4.550611,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8969|93,scene_1.1_y04_medium_dense_y04_4p39,8969,93,42.135569,42.135569,0.533362,0.533362,135.0,1.708861,45.0,0.569621,0.101037,646d2f2ba835c4957951cc6febdb234b66775a3c
scene_1_1_traj_00146,80,15.8,7.127104,3.114437,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6191|72,scene_1.1_y03_medium_dense_y03_3p13,6191,72,41.78291,41.78291,0.528898,0.528898,135.0,1.708861,45.0,0.569621,0.157357,600c203e3ae9ecbd2468569e5fb61ec3db545f54
scene_1_1_traj_00147,80,15.8,7.127104,3.904511,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8022|50,scene_1.1_y04_medium_dense_y04_4p39,8022,50,46.772977,46.772977,0.592064,0.592063,165.0,2.088608,45.0,0.569621,0.126374,97057793aafeda67a36b9dc79e157faed386f978
scene_1_1_traj_00148,80,15.8,7.127104,3.358929,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7106|8,scene_1.1_y04_medium_dense_y04_4p39,7106,8,46.621199,46.621199,0.590143,0.590142,135.0,1.708861,90.0,1.139241,0.147769,32939af28eea7d6996c484c9a1f5d08be64bb5f0
scene_1_1_traj_00149,80,15.8,7.127104,4.2116,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8964|93,scene_1.1_y04_medium_dense_y04_4p39,8964,93,42.135569,42.135569,0.533362,0.533362,75.0,0.949368,45.0,0.569621,0.114331,156e341aae7f3ba1c7ae70f77166592b2ed8881a
scene_1_1_traj_00150,80,15.8,7.127104,4.225996,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6663|93,scene_1.1_y03_medium_dense_y03_3p13,6663,93,42.078714,42.078714,0.532643,0.532642,105.0,1.329114,45.0,0.569621,0.113767,516653b17b1e44d8dca4afd0950c2b14064ea1e1
scene_1_1_traj_00151,80,15.8,7.127104,3.001273,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2017|92,scene_1.1_y01_medium_dense_y01_0p60,2017,92,47.174397,47.174397,0.597145,0.597144,135.0,1.708861,45.0,0.569621,0.161795,998aa2c4306da8ec5d18b9b1726f071116bebbc8
scene_1_1_traj_00152,80,15.8,7.127104,3.978714,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8945|92,scene_1.1_y04_medium_dense_y04_4p39,8945,92,47.225386,47.225386,0.597791,0.59779,105.0,1.329114,45.0,0.569621,0.123464,39d064d5e7a5a37c1e7143b7306ab48ac9603f9d
scene_1_1_traj_00153,80,15.8,7.127104,5.802676,scene_1|scene_1.1_y03_medium_dense_y03_3p13|4778|8,scene_1.1_y03_medium_dense_y03_3p13,4778,8,46.56982,46.56982,0.589492,0.589491,0.0,0.0,0.0,0.0,0.051937,22e6d77a62793510ecb32aa46357482f84ac7f98
scene_1_1_traj_00154,80,15.8,7.127104,3.385074,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4348|93,scene_1.1_y02_medium_dense_y02_1p86,4348,93,42.059545,42.059545,0.5324,0.532399,165.0,2.088608,45.0,0.569621,0.146744,16ccf39d71a48e736c637858364643ed674de614
scene_1_1_traj_00155,80,15.8,7.127104,3.146265,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5720|50,scene_1.1_y03_medium_dense_y03_3p13,5720,50,46.721766,46.721766,0.591416,0.591415,135.0,1.708861,90.0,1.139241,0.156109,1071d5b7b059fa38376fe581a17b50eab7e1cb47
scene_1_1_traj_00156,80,15.8,7.127104,2.926104,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1100|50,scene_1.1_y01_medium_dense_y01_0p60,1100,50,46.721495,46.721495,0.591412,0.591411,135.0,1.708861,90.0,1.139241,0.164742,8506c66a6e5a9c449990189fe4a3393892e4f7a1
scene_1_1_traj_00157,80,15.8,7.127104,4.024076,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8017|50,scene_1.1_y04_medium_dense_y04_4p39,8017,50,46.772977,46.772977,0.592064,0.592063,135.0,1.708861,45.0,0.569621,0.121685,d44d73f82ae94fd8b468c9bf530f4a8dcc097fb4
scene_1_1_traj_00158,80,15.8,7.127104,4.686553,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7195|13,scene_1.1_y04_medium_dense_y04_4p39,7195,13,20.844112,20.844112,0.26385,0.26385,135.0,1.708861,0.0,0.0,0.095706,7e3c4ab8c53c0157ec0b4c669b7d4e7743729b92
scene_1_1_traj_00159,80,15.8,7.127104,2.70924,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3409|50,scene_1.1_y02_medium_dense_y02_1p86,3409,50,46.704502,46.704502,0.591197,0.591196,135.0,1.708861,90.0,1.139241,0.173247,049a2aaf95135dc174d5762d07ca727f18629b37
scene_1_1_traj_00160,80,15.8,7.127104,4.209089,scene_1|scene_1.1_y03_medium_dense_y03_3p13|4795|8,scene_1.1_y03_medium_dense_y03_3p13,4795,8,46.56982,46.56982,0.589492,0.589491,135.0,1.708861,90.0,1.139241,0.11443,0f2f9d6b6de9a42d193f519fccfbf6629f61ee83
scene_1_1_traj_00161,80,15.8,7.127104,3.904146,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6174|71,scene_1.1_y03_medium_dense_y03_3p13,6174,71,46.911005,46.911005,0.593811,0.59381,165.0,2.088608,45.0,0.569621,0.126388,777ec5c05164e0f3effdb70b288c81bdadc62d23
scene_1_1_traj_00162,80,15.8,7.127104,4.282792,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6180|71,scene_1.1_y03_medium_dense_y03_3p13,6180,71,46.911005,46.911005,0.593811,0.59381,165.0,2.088608,45.0,0.569621,0.11154,f56fa1756896faf9af71018829787bbde085eb32
scene_1_1_traj_00163,80,15.8,7.127104,4.173074,scene_1|scene_1.1_y01_medium_dense_y01_0p60|175|8,scene_1.1_y01_medium_dense_y01_0p60,175,8,46.569549,46.569549,0.589489,0.589488,135.0,1.708861,90.0,1.139241,0.115842,4986b83869ac4279b4ddcc7fa5ff455b933d3c3c
scene_1_1_traj_00164,80,15.8,7.127104,4.608202,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7587|30,scene_1.1_y04_medium_dense_y04_4p39,7587,30,41.499989,41.499989,0.525317,0.525316,105.0,1.329114,45.0,0.569621,0.098779,4d15f45dbefac2ef71c0d7a5493af4d6f5b69af8
scene_1_1_traj_00165,80,15.8,7.127104,5.131078,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9220|105,scene_1.1_y04_medium_dense_y04_4p39,9220,105,22.162534,22.162534,0.280539,0.280538,90.0,1.139241,0.0,0.0,0.078274,3e8aa0708ee5e75b8f0642283e43750100db33f6
scene_1_1_traj_00166,80,15.8,7.127104,3.641148,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2963|30,scene_1.1_y02_medium_dense_y02_1p86,2963,30,41.422798,41.422798,0.52434,0.524339,135.0,1.708861,45.0,0.569621,0.136702,68ebbd14abd1e254c16c023092f97364ad3e3a6e
scene_1_1_traj_00167,80,15.8,7.127104,3.354281,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2486|8,scene_1.1_y02_medium_dense_y02_1p86,2486,8,46.5525,46.5525,0.589273,0.589272,135.0,1.708861,90.0,1.139241,0.147951,50fdad6299e1a2ac24548016557c2e59c53e2b68
scene_1_1_traj_00168,80,15.8,7.127104,4.240411,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1113|51,scene_1.1_y01_medium_dense_y01_0p60,1113,51,41.570028,41.570028,0.526204,0.526203,105.0,1.329114,45.0,0.569621,0.113202,69fdb29e5edf30309de3e52a5e1482001cd55618
