trajectory_id,max_mid_nearest_legal_xyz_dist,mean_mid_nearest_legal_xyz_dist,p95_mid_nearest_legal_xyz_dist,max_any_nearest_legal_xyz_dist,mid_keyframe_frac_gt_0.5m,mid_keyframe_frac_gt_1m,mid_keyframe_frac_gt_1.5m,mid_keyframe_frac_gt_2m,mid_keyframe_frac_gt_2.5m,risk_label
scene_1_1_traj_00793,2.562818813581257,1.5077882499430852,2.5314986111948774,2.562818813581257,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00794,2.561849868018429,1.507012062918278,2.5310694018628808,2.561849868018429,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00795,2.561849868018429,1.507012062918278,2.5310694018628808,2.561849868018429,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00796,2.597606406654605,1.4591371397436184,2.4819848210335307,2.597606406654605,0.9230769230769231,0.717948717948718,0.46153846153846156,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00797,2.554777795732735,1.3858506892911369,2.462277244054605,2.554777795732735,0.8974358974358975,0.6153846153846154,0.4358974358974359,0.23076923076923078,0.02564102564102564,very_high_proxy_risk
scene_1_1_traj_00798,2.6750232406164347,1.5120614781048316,2.5040336839071573,2.6750232406164347,0.9743589743589743,0.717948717948718,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00799,2.6277155368998786,1.5139025846332543,2.51302046498381,2.6277155368998786,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00800,2.6275420418377733,1.513060395152804,2.512173636696634,2.6275420418377733,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00801,2.6275420418377733,1.513060395152804,2.512173636696634,2.6275420418377733,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00802,2.5613014400132625,1.5156838436703193,2.5415905170907283,2.5613014400132625,0.9743589743589743,0.7692307692307693,0.5128205128205128,0.3076923076923077,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00803,2.5566988726078104,1.384238581106691,2.503570030011007,2.5566988726078104,0.8974358974358975,0.6153846153846154,0.46153846153846156,0.23076923076923078,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00804,2.558528736852102,1.3869540691279936,2.477569842751687,2.558528736852102,0.8974358974358975,0.6666666666666666,0.46153846153846156,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00805,2.597606406654598,1.4591371397436177,2.4819848210335307,2.597606406654598,0.9230769230769231,0.717948717948718,0.46153846153846156,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00806,2.7220452823988897,1.46737976962011,2.6298895743335766,2.7220452823988897,0.8974358974358975,0.6666666666666666,0.48717948717948717,0.28205128205128205,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00807,2.5664363980975535,1.3830429667557107,2.4522136188181975,2.5664363980975535,0.8717948717948718,0.6410256410256411,0.4358974358974359,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00808,2.5535130000000024,1.3094936923076927,2.432384250000001,2.5535130000000024,0.8205128205128205,0.6153846153846154,0.4358974358974359,0.23076923076923078,0.02564102564102564,very_high_proxy_risk
scene_1_1_traj_00809,2.5535130000000024,1.3094936923076927,2.432384250000001,2.5535130000000024,0.8205128205128205,0.6153846153846154,0.4358974358974359,0.23076923076923078,0.02564102564102564,very_high_proxy_risk
scene_1_1_traj_00810,2.6603582221091986,1.5150087588850067,2.4865420890170546,2.6603582221091986,0.9743589743589743,0.717948717948718,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00811,2.6603582221091986,1.5150087588850067,2.4865420890170546,2.6603582221091986,0.9743589743589743,0.717948717948718,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00812,2.616627777415813,1.4558644792033713,2.45834212615937,2.616627777415813,0.9230769230769231,0.6923076923076923,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00813,2.692865471565561,1.5147025998758137,2.4631659335842615,2.692865471565561,0.9743589743589743,0.7435897435897436,0.48717948717948717,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00814,2.5988497433081834,1.5205884036140784,2.511275422560229,2.5988497433081834,0.9743589743589743,0.7948717948717948,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00815,2.6359140506560625,1.5148060784563389,2.515679059841056,2.6359140506560625,0.9743589743589743,0.717948717948718,0.46153846153846156,0.28205128205128205,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00816,2.5535130000000024,1.309493692307692,2.432384250000002,2.5535130000000024,0.8205128205128205,0.6153846153846154,0.4358974358974359,0.23076923076923078,0.02564102564102564,very_high_proxy_risk
scene_1_1_traj_00817,2.6063381133532877,1.5178147653671452,2.501817200332776,2.6063381133532877,0.9230769230769231,0.8205128205128205,0.46153846153846156,0.28205128205128205,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00818,2.6362319387039856,1.5065988365072667,2.528950205668676,2.6362319387039856,0.9487179487179487,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00819,2.6025371659252077,1.5217997612602396,2.5262833448244506,2.6025371659252077,0.9743589743589743,0.782051282051282,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00820,2.5999085585639383,1.51749429463799,2.5532758451120072,2.5999085585639383,1.0,0.7435897435897436,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00821,2.6292845195183894,1.508955545403562,2.5499443191093754,2.6292845195183894,0.9230769230769231,0.717948717948718,0.5128205128205128,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00822,2.6277155368998786,1.5139025846332543,2.51302046498381,2.6277155368998786,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00823,2.6275420418377733,1.513060395152804,2.512173636696634,2.6275420418377733,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00824,2.5613014400132625,1.5156838436703193,2.5415905170907283,2.5613014400132625,0.9743589743589743,0.7692307692307693,0.5128205128205128,0.3076923076923077,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00825,2.597606406654598,1.4591371397436177,2.4819848210335307,2.597606406654598,0.9230769230769231,0.717948717948718,0.46153846153846156,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00826,2.7240097062099555,1.508224760744938,2.4493081163180297,2.7240097062099555,0.9487179487179487,0.7435897435897436,0.48717948717948717,0.28205128205128205,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00827,2.678961828259039,1.4555855245384903,2.4556268061693536,2.678961828259039,0.9487179487179487,0.6666666666666666,0.46153846153846156,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00828,2.7295163175377692,1.5020163001841609,2.544377182519945,2.7295163175377692,0.9487179487179487,0.6923076923076923,0.48717948717948717,0.2564102564102564,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00829,2.561849868018429,1.507012062918278,2.5310694018628808,2.561849868018429,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00830,2.588701700770681,1.4575727297594123,2.5260085255654157,2.588701700770681,0.9230769230769231,0.717948717948718,0.46153846153846156,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00831,2.562818813581257,1.5077882499430852,2.5314986111948774,2.562818813581257,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00832,2.561849868018429,1.507012062918278,2.5310694018628808,2.561849868018429,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00833,2.561849868018429,1.507012062918278,2.5310694018628808,2.561849868018429,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00834,2.5680959117311044,1.3855053559465986,2.4524540643096917,2.5680959117311044,0.8717948717948718,0.6410256410256411,0.46153846153846156,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00835,2.6806186102192995,1.5151920704296817,2.5098060475516286,2.6806186102192995,0.9743589743589743,0.717948717948718,0.5128205128205128,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00836,2.554777795732735,1.3858506892911369,2.462277244054605,2.554777795732735,0.8974358974358975,0.6153846153846154,0.4358974358974359,0.23076923076923078,0.02564102564102564,very_high_proxy_risk
scene_1_1_traj_00837,2.6277155368998786,1.5139025846332543,2.51302046498381,2.6277155368998786,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00838,2.6275420418377733,1.513060395152804,2.512173636696634,2.6275420418377733,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00839,2.6275420418377733,1.513060395152804,2.512173636696634,2.6275420418377733,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00840,2.5613014400132625,1.5156838436703193,2.5415905170907283,2.5613014400132625,0.9743589743589743,0.7692307692307693,0.5128205128205128,0.3076923076923077,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00841,2.5613014400132625,1.5156838436703193,2.5415905170907283,2.5613014400132625,0.9743589743589743,0.7692307692307693,0.5128205128205128,0.3076923076923077,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00842,2.556291143529041,1.4561042371422916,2.5022848423077853,2.556291143529041,0.9487179487179487,0.7435897435897436,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00843,2.556291143529041,1.4561042371422916,2.5022848423077853,2.556291143529041,0.9487179487179487,0.7435897435897436,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00844,2.6109064835932005,1.3850331232339173,2.4428090022388873,2.6109064835932005,0.8974358974358975,0.6153846153846154,0.4358974358974359,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00845,2.5535130000000024,1.309493692307692,2.432384250000002,2.5535130000000024,0.8205128205128205,0.6153846153846154,0.4358974358974359,0.23076923076923078,0.02564102564102564,very_high_proxy_risk
scene_1_1_traj_00846,2.7337228283366644,1.5067911152405982,2.465915390678034,2.7337228283366644,0.9487179487179487,0.7435897435897436,0.46153846153846156,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00847,2.6603582221091986,1.5150087588850067,2.4865420890170546,2.6603582221091986,0.9743589743589743,0.717948717948718,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00848,2.6603582221091986,1.5150087588850067,2.4865420890170546,2.6603582221091986,0.9743589743589743,0.717948717948718,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00849,2.6071921404856315,1.3854959740194857,2.4376246009424176,2.6071921404856315,0.8717948717948718,0.6410256410256411,0.46153846153846156,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00850,2.65593611212112,1.4518408739000226,2.4802593163800046,2.65593611212112,0.9487179487179487,0.6666666666666666,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00851,2.5988497433081834,1.5205884036140784,2.511275422560229,2.5988497433081834,0.9743589743589743,0.7948717948717948,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00852,2.598830242224761,1.5197311245295022,2.5108187351513545,2.598830242224761,0.9743589743589743,0.7948717948717948,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00853,2.588701700770681,1.4575727297594123,2.5260085255654157,2.588701700770681,0.9230769230769231,0.717948717948718,0.46153846153846156,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00854,2.616627777415813,1.4558644792033713,2.45834212615937,2.616627777415813,0.9230769230769231,0.6923076923076923,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00855,2.562818813581257,1.5077882499430852,2.5314986111948774,2.562818813581257,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00856,2.561849868018429,1.507012062918278,2.5310694018628808,2.561849868018429,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00857,2.6750232406164347,1.5120614781048316,2.5040336839071573,2.6750232406164347,0.9743589743589743,0.717948717948718,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00858,2.692647922508624,1.513859076797015,2.4630483466983577,2.692647922508624,0.9743589743589743,0.7435897435897436,0.48717948717948717,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00859,2.597606406654598,1.4591371397436177,2.4819848210335307,2.597606406654598,0.9230769230769231,0.717948717948718,0.46153846153846156,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00860,2.609347947623132,1.4559528875623657,2.500819261314072,2.609347947623132,0.9230769230769231,0.717948717948718,0.46153846153846156,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00861,2.5999085585639383,1.51749429463799,2.5532758451120072,2.5999085585639383,1.0,0.7435897435897436,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00862,2.62759957326417,1.4545727249866234,2.491844023572844,2.62759957326417,0.9487179487179487,0.717948717948718,0.48717948717948717,0.28205128205128205,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00863,2.632896017690979,1.508679219020722,2.5636070918209173,2.632896017690979,0.9743589743589743,0.7692307692307693,0.5128205128205128,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00864,2.7337228283366644,1.5067911152405982,2.465915390678034,2.7337228283366644,0.9487179487179487,0.7435897435897436,0.46153846153846156,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00865,2.6603582221091986,1.5150087588850067,2.4865420890170546,2.6603582221091986,0.9743589743589743,0.717948717948718,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00866,2.6603582221091986,1.5150087588850067,2.4865420890170546,2.6603582221091986,0.9743589743589743,0.717948717948718,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00867,2.5535130000000024,1.3094936923076927,2.432384250000001,2.5535130000000024,0.8205128205128205,0.6153846153846154,0.4358974358974359,0.23076923076923078,0.02564102564102564,very_high_proxy_risk
scene_1_1_traj_00868,2.6392431675376207,1.4558287838476962,2.496011279968732,2.6392431675376207,0.9230769230769231,0.6666666666666666,0.48717948717948717,0.28205128205128205,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00869,2.5988497433081834,1.5205884036140784,2.511275422560229,2.5988497433081834,0.9743589743589743,0.7948717948717948,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00870,2.5988497433081834,1.5205884036140784,2.511275422560229,2.5988497433081834,0.9743589743589743,0.7948717948717948,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00871,2.598830242224761,1.5197311245295022,2.5108187351513545,2.598830242224761,0.9743589743589743,0.7948717948717948,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00872,2.588701700770681,1.4575727297594123,2.5260085255654157,2.588701700770681,0.9230769230769231,0.717948717948718,0.46153846153846156,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00873,2.562818813581257,1.5077882499430852,2.5314986111948774,2.562818813581257,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00874,2.561849868018429,1.507012062918278,2.5310694018628808,2.561849868018429,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00875,2.561849868018429,1.507012062918278,2.5310694018628808,2.561849868018429,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00876,2.6025371659252077,1.5217997612602396,2.5262833448244506,2.6025371659252077,0.9743589743589743,0.782051282051282,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00877,2.554777795732735,1.3858506892911369,2.462277244054605,2.554777795732735,0.8974358974358975,0.6153846153846154,0.4358974358974359,0.23076923076923078,0.02564102564102564,very_high_proxy_risk
scene_1_1_traj_00878,2.6277155368998786,1.5139025846332543,2.51302046498381,2.6277155368998786,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00879,2.6277155368998786,1.5139025846332543,2.51302046498381,2.6277155368998786,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00880,2.6275420418377733,1.513060395152804,2.512173636696634,2.6275420418377733,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00881,2.6275420418377733,1.513060395152804,2.512173636696634,2.6275420418377733,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00882,2.5613014400132625,1.5156838436703193,2.5415905170907283,2.5613014400132625,0.9743589743589743,0.7692307692307693,0.5128205128205128,0.3076923076923077,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00883,2.6806186102192995,1.5151920704296817,2.5098060475516286,2.6806186102192995,0.9743589743589743,0.717948717948718,0.5128205128205128,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00884,2.692647922508624,1.513859076797015,2.4630483466983577,2.692647922508624,0.9743589743589743,0.7435897435897436,0.48717948717948717,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00885,2.6275420418377733,1.513060395152804,2.512173636696634,2.6275420418377733,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00886,2.5613014400132625,1.5156838436703193,2.5415905170907283,2.5613014400132625,0.9743589743589743,0.7692307692307693,0.5128205128205128,0.3076923076923077,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00887,2.5613014400132625,1.5156838436703193,2.5415905170907283,2.5613014400132625,0.9743589743589743,0.7692307692307693,0.5128205128205128,0.3076923076923077,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00888,2.653134156938735,1.5128915312644553,2.541093290560034,2.653134156938735,0.9487179487179487,0.6923076923076923,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00889,2.558528736852102,1.3869540691279936,2.477569842751687,2.558528736852102,0.8974358974358975,0.6666666666666666,0.46153846153846156,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00890,2.556291143529041,1.4561042371422916,2.5022848423077853,2.556291143529041,0.9487179487179487,0.7435897435897436,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00891,2.6948114075560117,1.5142803407800458,2.5196583634150014,2.6948114075560117,0.9743589743589743,0.6923076923076923,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00892,2.7337228283366644,1.5067911152405982,2.465915390678034,2.7337228283366644,0.9487179487179487,0.7435897435897436,0.46153846153846156,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00893,2.632896017690979,1.508679219020722,2.5636070918209173,2.632896017690979,0.9743589743589743,0.7692307692307693,0.5128205128205128,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00894,2.5535130000000024,1.3094936923076927,2.432384250000001,2.5535130000000024,0.8205128205128205,0.6153846153846154,0.4358974358974359,0.23076923076923078,0.02564102564102564,very_high_proxy_risk
scene_1_1_traj_00895,2.7361750980891277,1.4706433934823346,2.6101118788073334,2.7361750980891277,0.9230769230769231,0.6666666666666666,0.48717948717948717,0.28205128205128205,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00896,2.616627777415813,1.4558644792033713,2.45834212615937,2.616627777415813,0.9230769230769231,0.6923076923076923,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00897,2.647888031600666,1.5140455870095952,2.5045832640508108,2.647888031600666,0.9487179487179487,0.717948717948718,0.48717948717948717,0.28205128205128205,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00898,2.616627777415813,1.4558644792033713,2.45834212615937,2.616627777415813,0.9230769230769231,0.6923076923076923,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00899,2.62759957326417,1.4545727249866234,2.491844023572844,2.62759957326417,0.9487179487179487,0.717948717948718,0.48717948717948717,0.28205128205128205,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00900,2.614980547116565,1.506729822341518,2.601387016607058,2.614980547116565,0.9230769230769231,0.717948717948718,0.48717948717948717,0.2564102564102564,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00901,2.6359140506560625,1.5148060784563389,2.515679059841056,2.6359140506560625,0.9743589743589743,0.717948717948718,0.46153846153846156,0.28205128205128205,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00902,2.5678677922529447,1.3845023880069267,2.4512850222993245,2.5678677922529447,0.8717948717948718,0.6410256410256411,0.46153846153846156,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00903,2.5999085585639383,1.51749429463799,2.5532758451120072,2.5999085585639383,1.0,0.7435897435897436,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00904,2.6275420418377733,1.513060395152804,2.512173636696634,2.6275420418377733,1.0,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00905,2.5613014400132625,1.5156838436703193,2.5415905170907283,2.5613014400132625,0.9743589743589743,0.7692307692307693,0.5128205128205128,0.3076923076923077,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00906,2.6359140506560625,1.5148060784563389,2.515679059841056,2.6359140506560625,0.9743589743589743,0.717948717948718,0.46153846153846156,0.28205128205128205,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00907,2.5680959117311044,1.3855053559465986,2.4524540643096917,2.5680959117311044,0.8717948717948718,0.6410256410256411,0.46153846153846156,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00908,2.6727928726201315,1.49534988034117,2.553271234925881,2.6727928726201315,0.9230769230769231,0.717948717948718,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00909,2.558528736852102,1.3869540691279936,2.477569842751687,2.558528736852102,0.8974358974358975,0.6666666666666666,0.46153846153846156,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00910,2.588701700770681,1.4575727297594123,2.5260085255654157,2.588701700770681,0.9230769230769231,0.717948717948718,0.46153846153846156,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00911,2.6948114075560117,1.5142803407800458,2.5196583634150014,2.6948114075560117,0.9743589743589743,0.6923076923076923,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00912,2.616627777415813,1.4558644792033713,2.45834212615937,2.616627777415813,0.9230769230769231,0.6923076923076923,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00913,2.616627777415813,1.4558644792033713,2.45834212615937,2.616627777415813,0.9230769230769231,0.6923076923076923,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00914,2.562818813581257,1.5077882499430852,2.5314986111948774,2.562818813581257,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00915,2.562818813581257,1.5077882499430852,2.5314986111948774,2.562818813581257,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00916,2.561849868018429,1.507012062918278,2.5310694018628808,2.561849868018429,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00917,2.561849868018429,1.507012062918278,2.5310694018628808,2.561849868018429,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00918,2.6503926615001876,1.5187267513811873,2.487131068090519,2.6503926615001876,0.9487179487179487,0.7692307692307693,0.48717948717948717,0.2564102564102564,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00919,2.561849868018429,1.507012062918278,2.5310694018628808,2.561849868018429,0.9743589743589743,0.7692307692307693,0.5384615384615384,0.3333333333333333,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00920,2.608038584301438,1.3865081561881787,2.437707895437883,2.608038584301438,0.8717948717948718,0.6410256410256411,0.46153846153846156,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00921,2.678961828259039,1.4555855245384903,2.4556268061693536,2.678961828259039,0.9487179487179487,0.6666666666666666,0.46153846153846156,0.23076923076923078,0.05128205128205128,very_high_proxy_risk
scene_1_1_traj_00922,2.6016908911915237,1.5128522413425243,2.576602339572455,2.6016908911915237,0.9743589743589743,0.717948717948718,0.48717948717948717,0.23076923076923078,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00923,2.554777795732735,1.3858506892911369,2.462277244054605,2.554777795732735,0.8974358974358975,0.6153846153846154,0.4358974358974359,0.23076923076923078,0.02564102564102564,very_high_proxy_risk
scene_1_1_traj_00924,2.7220452823988897,1.46737976962011,2.6298895743335766,2.7220452823988897,0.8974358974358975,0.6666666666666666,0.48717948717948717,0.28205128205128205,0.10256410256410256,very_high_proxy_risk
scene_1_1_traj_00925,2.5999085585639383,1.51749429463799,2.5532758451120072,2.5999085585639383,1.0,0.7435897435897436,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00926,2.5999085585639383,1.51749429463799,2.5532758451120072,2.5999085585639383,1.0,0.7435897435897436,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
scene_1_1_traj_00927,2.5997332077838324,1.5166466843638537,2.5528506818169636,2.5997332077838324,1.0,0.7435897435897436,0.48717948717948717,0.28205128205128205,0.07692307692307693,very_high_proxy_risk
